x,y,z,vx,vy,vz,force,label
0.088,-1.7431537324696934e-12,0.821,4.743045025866439e-05,-4.6456328121994084e-05,-6.361803224998883e-06,0,approach
0.08800019762667642,-1.935701722038631e-07,0.8209999734924663,-0.2099705732865046,4.7191529089464816e-05,-0.22368263576738276,0,approach
0.08712035058124978,5.328097027809168e-09,0.82006656339789,-0.16778587938490783,3.799430208970049e-05,-0.2008124769509744,0,approach
0.08641713020611709,1.6563343983686333e-07,0.8192278048616626,-0.12947726158636536,4.610857989055629e-05,-0.18101250614495396,0,approach
0.08587421706725933,3.6006255581299e-07,0.8184710962240763,-0.09467014703282355,2.396420006869228e-05,-0.1638235657167082,0,approach
0.08547688789225479,4.6132087879929657e-07,0.8177857012575939,-0.06311701714304564,8.877118336900973e-07,-0.1489064710295213,0,approach
0.08521147854262777,4.651653467585106e-07,0.8171622705263097,-0.0345158348926196,-2.4124126718246723e-05,-0.13593963544413673,0,approach
0.0850656050388151,3.6336889164983256e-07,0.8165927654247425,-0.008710954475725712,-4.1904397052351186e-05,-0.12464460546935135,0,approach
0.08502754932757307,1.86553214594091e-07,0.8160702889889284,0.01461889193854244,-4.200619982890073e-05,-0.11480399027524985,0,approach
0.08508694506582543,9.283209514049777e-09,0.8155888307273487,0.03569599589626129,-3.6144765550202615e-05,-0.10622393502644027,0,approach
0.08523436269984257,-1.432725124586404e-07,0.8151431744762279,0.054747340146631546,-3.7736424456614394e-05,-0.09874130586092925,0,approach
0.08546132673895841,-3.0257366857539123e-07,0.814728772812292,0.07192832796141672,-2.940515517502508e-05,-0.09220980117764775,0,approach
0.08576001593771049,-4.2672330367310147e-07,0.8143416803638444,0.08743316370550762,-2.0249243486923544e-05,-0.08650973925111871,0,approach
0.08612342345725496,-5.122351409419819e-07,0.8139784436338002,0.10143041131444999,-2.0635296693364553e-05,-0.08153720759822806,0,approach
0.0865452490000462,-5.993821893286563e-07,0.8136360370606915,0.11405293992525614,-2.1554148734152013e-05,-0.07719995573961488,0,approach
0.08701974929446764,-6.9041099525158e-07,0.8133118159783361,0.1254319242388621,-2.2272797584370835e-05,-0.07341935396597356,0,approach
0.08754173034213075,-7.844746062597961e-07,0.8130034605973001,0.13567479107481856,-1.2494408438525954e-05,-0.07012566483095425,0,approach
0.08810644796637594,-8.372613146698753e-07,0.8127089398513428,0.1449130891282849,-1.265706210487575e-05,-0.06726270058521151,0,approach
0.08870970782980013,-8.907307275706719e-07,0.8124264550519339,0.15323420126273268,-1.321416872188047e-05,-0.06477762417826674,0,approach
0.08934768114612107,-9.46547962236958e-07,0.8121544268423992,0.16072717612654644,-1.3668972511396973e-05,-0.06262543410399447,0,approach
0.09001691133488525,-1.0042798754855701e-06,0.8118914627582543,0.1674724840659076,-1.4005766064619093e-05,-0.06076692340279093,0,approach
0.09071427806330279,-1.0634279200258213e-06,0.8116363333455123,0.17353308825752325,-4.181331556317371e-06,-0.059166338611405744,0,approach
0.09143692414625965,-1.0811037610849158e-06,0.8113879580769479,0.17899441879835234,-4.556448050355198e-06,-0.05779630732483535,0,approach
0.09218234896957606,-1.1003564853936928e-06,0.8111453702799787,0.18390674658867404,-5.214092824547416e-06,-0.05662916097011857,0,approach
0.0929482619313727,-1.12237876079416e-06,0.8109077187803165,0.1883237550275442,-5.76591561847653e-06,-0.0556416665301423,0,approach
0.09373259655469786,-1.1467241897892106e-06,0.8106742494032366,0.19229406232165244,-6.214067224557863e-06,-0.05481339195562839,0,approach
0.09453348930876393,-1.1729554458397814e-06,0.8104442933554229,0.19586156475139577,-6.571900284381333e-06,-0.05412633067521084,0,approach
0.09534925987422291,-1.2006915578170164e-06,0.8102172571535999,0.1990658805050992,-6.851414879996018e-06,-0.05356459442593751,0,approach
0.09617839326862734,-1.2296022041899668e-06,0.8099926138183667,0.20194275768194886,-7.063080365602396e-06,-0.05311414860199698,0,approach
0.09701952368066152,-1.2594012558060829e-06,0.8097698951596178,0.20452444531397065,-7.216032720981138e-06,-0.05276258332490371,0,approach
0.09787141985736984,-1.2898411469473696e-06,0.8095486850075247,0.20684003025643832,-7.318254238402014e-06,-0.052498914979709,0,approach
0.09873297190082587,-1.3207080070790416e-06,0.8093286132643712,0.2089157427795962,-7.376727332793675e-06,-0.05231341380879192,0,approach
0.09960317934275242,-1.3518174399278172e-06,0.8091093506703917,0.2107752335310959,-7.397566185232141e-06,-0.052197453845190256,0,approach
0.10048114037694474,-1.3830108565437809e-06,0.8088906041919048,0.21243982436355657,-7.386129651340575e-06,-0.05214338204242254,0,approach
0.101366042139905,-1.4141522873614205e-06,0.8086721129527902,0.21392873534520818,-7.347118309075211e-06,-0.05214440393781196,0,approach
0.10225715193989691,-1.4451256015291175e-06,0.8084536446412277,0.2152497111950668,3.6165632910488164e-06,-0.05219288370367635,0,approach
0.10315376944474189,-1.4298423644139878e-06,0.8082349990620643,0.2164373161144019,3.0631282685251896e-06,-0.05228654432039265,0,approach
0.10405533838130947,-1.4168919224954087e-06,0.8080159856054762,0.21749636166928626,2.318473981872483e-06,-0.052419146086797215,0,approach
0.10496132259555752,-1.4070811873890862e-06,0.8077964399250888,0.21843940979979248,1.6632608073092486e-06,-0.052586425582544706,0,approach
0.10587123832668285,-1.400033013031945e-06,0.8075762156288053,0.21927788216046185,1.0930959257538533e-06,-0.052784603382941206,0,approach
0.10678464944970688,-1.395388771614258e-06,0.8073551822464361,0.2200220716222313,5.984806285802765e-07,-0.053010314354077645,0,approach
