x,y,z,vx,vy,vz,force,label
0.08319000483761932,5.656560824049008e-05,0.8140776053273717,-0.015680771122881746,-0.0019972337129700686,-0.024493160641999856,0,idle
0.09673999807258979,-0.015766526769442943,0.8095861339553396,-0.007265115198841278,-0.00351174672222061,0.01595838448458181,0,idle
0.08160051222653561,0.0063762592663558545,0.8142872143079075,-0.004293811626948112,0.00830817725185206,0.0011489054842131776,0,idle
0.06903174256214609,-0.006342548769566416,0.809866429775362,-0.009381449510703162,0.011559933324732784,-0.015875391638958493,0,idle
0.08841392209611752,0.0017698127522513324,0.8308792297855228,-0.003212627193006738,0.0036178979484418226,0.00014837593179419832,0,idle
0.08775817707018799,-0.003335504260699598,0.8142338084601505,-0.010475314774432832,-0.014085218820558788,-0.006426889858571105,0,idle
0.0960168126117216,-0.0027367646075700572,0.8242459090199623,-0.00012165065366994795,0.0098886661385306,-0.003788254806925118,0,idle
0.07315019219612959,-1.662494722793966e-05,0.8182748353500561,0.0054163090743602794,0.01124633419651062,0.020425168429876222,0,idle
0.09092843690755092,-0.0006024738758101363,0.8065247829786454,0.024778067165121934,0.0016013055156819925,-0.011733642044793475,0,idle
0.10051392726450009,0.016749452878086536,0.8319266924340405,-0.004439360113134703,0.011065728861446255,-0.011736000244384434,0,idle
0.07671242319336544,-0.01357510593673264,0.8080871682389213,-0.020983359170216598,0.0038119086712744216,0.005248918808452438,0,idle
0.09972684652591121,0.0005345930830669257,0.8262136654286826,0.012656208177678296,0.0017714476839407998,0.012482506278815848,0,idle
0.10120458903538757,0.011589873335992882,0.8236924578001332,0.0010399938458531233,0.0048698343544923825,-0.005248505903601742,0,idle
0.09876884636608917,-0.02082540763112781,0.8008105378414377,0.018008301108002556,0.01556883396430669,-0.0010406773825805923,0,idle
0.08104291994992945,-0.00034769087359847633,0.8260101845491149,-0.006562860743198456,-0.021078087612732183,0.001934355233142657,0,idle
0.0940674873317868,0.0046264469845411875,0.8292839080978703,0.002335863904037291,-0.0064205293369326,0.0008742853981509361,0,idle
0.0852643433740219,-0.02279307808180803,0.8145423935592835,0.02066992068221559,0.0006846391590109071,0.0039013967446351015,0,idle
0.08893278922412721,-0.021274949739443726,0.8251994787647813,-0.0029867793190530624,0.009264041969407126,0.0013250920646573356,0,idle
0.06811791928196546,0.007174182364253514,0.8422454500372699,0.0043409973273860186,-0.0006824323144367032,-0.002988889392318927,0,idle
0.10115136793601504,0.0009494298977647187,0.837906747894598,-0.003487913168584465,0.001222531869422836,0.00036467919743397176,0,idle
0.08552929530986289,-0.004904020431649357,0.8163412076494202,0.020049081645428048,0.012941402289725148,-0.015175478355807829,0,idle
0.085307825698113,0.009555878093631447,0.8145184363827526,-0.007826497665319159,-0.011011100463225367,-0.015699390904650046,0,idle
0.09192119933819647,-0.0047928824289965736,0.8179395731471908,-0.01644255994364355,0.006192193778764274,-0.0005332887064626354,0,idle
0.08788313679279482,0.005434984281876185,0.8287417200006546,0.00639282122254752,0.010218173137577216,0.006830498286990242,0,idle
0.08946672015357013,-0.003113515694763105,0.8215901262666622,-0.007854776307479982,0.0030588077364782865,0.02049387934726523,0,idle
0.08884936037140882,-0.01782076105684392,0.8345193158765927,0.006976092759527111,-0.005880964232444279,0.010166621438540026,0,idle
0.08475802372929746,0.009353924240535636,0.8143445492839733,-0.005779168258094417,0.005301389095952388,0.007367603716360175,0,idle
0.07752117022464876,-0.011988863029364947,0.8259348668923443,0.0019347230455150624,0.007675110765643218,-0.004724757918006167,0,idle
0.08890084324712225,0.010813596618578114,0.8176306646558725,0.019693192551193936,0.005889027129344501,-0.01812422894692257,0,idle
0.09765400936720288,-0.017280760992058844,0.8294108653856886,-0.004556725465408285,0.0020883688128759664,-0.022187361072212964,0,idle
0.07577568562792147,-0.0014103668459980055,0.8213740765347807,-0.0008935962233170093,-0.009355369736790622,-0.002419069629990114,0,idle
0.08701493119677912,0.004865870673093402,0.8069331190486068,0.0059842948949674285,-0.003333760885991306,0.0023556274124925565,0,idle
0.08608482231580653,0.011756917799652135,0.8283661115168948,0.008050435491829565,0.00736868981922895,-0.00826365452501368,0,idle
0.07486746303543824,-0.003991478396784567,0.8279660564264926,0.004809320269012649,0.005554086327982659,-0.0032513736816179944,0,idle
0.10406987647688018,-0.01633410519393481,0.8339095382707362,-0.0034673739176325096,-0.009881477188203439,0.00013097300862457178,0,idle
0.06662044871721705,-0.007355166585282813,0.8278347803235758,-0.005277584837815018,0.028273852456079107,0.014930381129893667,0,idle
0.09532046791302656,-0.0069433742458701675,0.8269410688234607,-0.00840732648637289,-0.0023591062517937943,-0.0019770386744789458,0,idle
0.10430110258963778,0.01489933501068589,0.8114011037155474,0.01480218293268136,-0.007842438597589423,-0.007327679505733023,0,idle
0.09196025571471787,0.0035485895790423553,0.8294094476857731,-0.005888354509634518,0.013511209841417559,0.003266784219715304,0,idle
0.08771337701398484,0.0016680749146442183,0.8329465794523319,0.012637263577181503,-0.02918486349020198,-0.011573962225246913,0,idle
0.09421558713100447,0.014817058409674061,0.8239375893435722,-0.013599798071954926,-0.005885859128956163,-0.016210478393312196,0,idle
0.09188858016532332,-0.004300296225506016,0.8121387633515228,0.010838731163340398,-0.013190299317688921,0.00969478952944032,0,idle
0.09581090803805167,0.011546863067712142,0.8162054866545517,-0.005529246169103038,-0.008160825477876136,0.00609037427306122,0,idle
0.0868549619560138,0.003707541290968941,0.8153438793428953,-0.014225204213728443,-0.01187243615967314,0.011750187961534143,0,idle
0.09838960266522208,0.004702340341182594,0.8443619927139634,-7.273679972022085e-05,-0.02282084480503179,-0.0005950716794846099,0,idle
0.07678878141623881,0.002731740081096503,0.8209270170792222,-0.004321742302857305,-0.004543621190066878,-0.0008081960317996285,0,idle
0.08628275251285697,-0.0037567786026046503,0.8290094416192347,-0.002764492841523107,-0.005356928204744781,-0.02112370134503408,0,idle
0.07606134549596562,-0.02331855795633606,0.8306715319562229,-0.004404151276055881,-0.0018222284638721353,0.021804637787116502,0,idle
0.09225417856599415,-0.011992341050490754,0.8354358625543927,-0.0038506905462014455,0.003707756535140572,-0.007204076504081912,0,idle
0.08342361078584497,0.012433807174074921,0.8184170048212862,-0.010291443990541167,-0.016164136343530443,0.007702336904224211,0,idle
0.09063774126027957,-0.010498825335332019,0.8105086649443388,-0.0003305856653216916,-0.00015688339061441944,-0.012273309114373562,0,idle
0.08490719731149045,-0.03141731162146214,0.81190779675684,-0.015865864118556113,-0.0016834521754934145,-0.003180720703430551,0,idle
0.08277983315174108,-0.005057259106902913,0.8425146053507356,0.00035049081858170195,-0.010223907034192594,0.008779572828863913,0,idle
0.07390352777770484,0.00620227014161258,0.8216053738121312,-0.0025521040381680806,-0.021346440443987025,-0.010817932364975646,0,idle
0.08243056765454736,0.0034743531600279444,0.8183031956018262,-0.014224308703496927,-0.0005808967937963763,0.0059047725333193435,0,idle
0.0784643125433719,-0.0032597024181913307,0.8223578047009589,-0.009141836688285691,0.007311642089342417,-0.0029276913171403128,0,idle
0.07929806552695534,-0.017778895221450514,0.814308361705927,-0.008333272369812844,-0.019321450261549453,-0.003910278260326412,0,idle
0.11139587321261646,-0.011232079713433412,0.8107676804387508,0.005069298391073392,0.002162144263828599,-0.00345261334194895,0,idle
0.08045764975442522,0.022326087904697964,0.8256585425181379,0.0005965650446899377,0.00032242456119283144,-0.001459375010128654,0,idle
0.08260144360372416,0.01051116459240213,0.8212576014698634,0.0020709542363377617,0.010188014014623272,-0.009590186742122248,0,idle
0.10621243930973946,0.004028674755117667,0.8178964076859182,0.007956845081483612,-0.002685641493513319,0.0006020925248955204,0,idle
0.08655066144295176,-0.014003133875768046,0.819047531431622,0.0016317880457291912,-0.004367974129846451,0.0017599033084122978,0,idle
0.08654955904785687,0.014631410530347494,0.8177401192594443,-0.014292334206806381,0.004134548839538488,0.0072012158347150995,0,idle
0.10880247482279715,-0.002024186653284838,0.8225867995948424,0.012288055601081833,-0.00372809740961853,0.025690796777990542,0,idle
0.0783615054455196,-0.00792094482775908,0.8390666405006623,0.01306277800143628,-0.004973530687540701,-0.02173651358838495,0,idle
0.07864529732084508,0.011669598454565444,0.8150080026190679,0.005921012067029575,-0.008755636394327556,0.008160033693350678,0,idle
0.10281424897381138,0.0055678180179034725,0.8235385009619123,-0.008818787940400747,-0.009421048344838619,-0.002616985863605911,0,idle
0.09533975787599414,-0.012056974641189789,0.8221518298912431,0.006277634219216918,-0.0047736257367906,-0.004604872586054993,0,idle
0.08136818571873068,0.007734187076737789,0.8181746272486976,-0.006513428586506653,-0.005864139715765492,-0.01383037647023012,0,idle
0.08506102169108479,-0.012849895208762329,0.8160661397203413,-0.0016988099373552545,-0.00481235157742668,0.00932165989464373,0,idle
0.06826320680721094,0.005835587988271812,0.8163454363274019,-0.008454725064907857,-0.0072946428653220844,0.006115418908548515,0,idle
0.0821208249107498,0.00507976329229714,0.8209232835070559,-0.0035041759108238504,-0.006314607853119236,-0.0033426986646561073,0,idle
0.08520402329795873,-0.00343798109033405,0.8112659151309692,0.013075313152171702,-0.008100169517266843,-0.0023293847235900935,0,idle
0.08559265317726192,0.0032878796284855753,0.8180155092263238,0.0012755055083894747,-0.01181176490627048,0.01592951474057261,0,idle
0.09984597655715066,-0.016950370321565843,0.8101040769474132,-0.00573703714039198,0.0014267353799906923,-0.021172481763940043,0,idle
0.07956088583305154,-0.00015482837417947113,0.8209586501727416,-0.010165068646804658,-0.005074849132720911,-0.0005890097887568219,0,idle
0.11138973554614154,-0.009708851754175409,0.8168813966075246,-0.009223059825343981,0.000921150726365829,-0.01280999766480978,0,idle
0.07676758218655125,0.005390233867490258,0.8431298934998767,-0.012624290741085117,0.01854492024857836,-0.016268067702786264,0,idle
0.08589708483679565,-0.010083203717549406,0.8099778887728857,0.002379987075662552,-0.012134000634192189,0.009639078131967509,0,idle
0.08459745139520464,-0.0006117796320268502,0.82815570518925,0.0012720981648546013,-0.017111796806392965,-0.0085426067124469,0,idle
0.10570700097809155,-0.0059705440152456836,0.8242249206603156,0.006737873303128843,0.007221122025163814,0.0013819966475823074,0,idle
0.08995122361367597,-0.008238385972918498,0.8332822976378924,-0.013411101914100816,-0.0015300974570068102,0.006202406835476613,0,idle
0.07810100546849562,-0.005221932215580999,0.8213600037560738,0.006702365552241707,0.00238565801618497,0.01985232932624278,0,idle
0.08518225241917489,-0.009999206305284562,0.8215344412834396,-0.008025712696486007,-0.0024994829769410983,0.00048426261329401275,0,idle
0.0887936703083623,-0.01742377864491888,0.8178534380551872,-0.013964554976158366,0.002946573476517101,0.012961627216760892,0,idle
0.08534295307350508,0.014362893871138097,0.8344895979957264,-0.004390093147311612,-0.022957616220167478,0.0009624970829728711,0,idle
0.07895505673104257,-0.009987705372266734,0.8351483892305188,-0.006949939993354563,0.0005436253648133149,-0.007605673435587253,0,idle
0.09229512579845428,0.0022813236355245466,0.8337443653719387,0.0001882697162602546,-0.01121762330491652,0.000404819678949245,0,idle
0.08849242688921423,-0.008345587098176642,0.837392802515195,-0.008849639078323507,0.0028312847970222064,0.0006262415673076893,0,idle
0.10815253001276862,-0.0035570275162230564,0.8009833905301337,-0.006583657197162623,-0.005043432399528132,-0.01177752244230622,0,idle
0.09097200196176457,-0.012648648086796025,0.8218273896761846,0.0008190926841652864,-0.001262077563340623,-0.004635766112894418,0,idle
0.10277217929156095,0.003989857430896414,0.8306037088260433,-0.0061830714299210806,-0.00385285640089545,0.0015647785891127898,0,idle
0.1025700804070449,-0.008396932694632283,0.8108416967974409,-0.002182677740126572,-0.0036958858104864057,0.0032938214877108155,0,idle
0.09307655507401963,-0.001769856122188833,0.8151106355441906,0.018763210271161974,0.015157467393183481,-0.019046400148049068,0,idle
0.07566436373931801,-0.0050687371516962496,0.8212188057695041,0.006857274293100445,-0.010040043188159247,-0.004235118139164348,0,idle
0.09659540001982009,0.005115242702782015,0.8033309440119537,0.015705214905320116,-0.0009930831524298032,0.012401391385365305,0,idle
0.09448230141084969,-0.0023313355563456366,0.8145313768521473,0.0008162905634201523,0.005386762170026816,-0.008373184791070168,0,idle
0.08776869296662843,0.010600946453042704,0.8406321073256406,0.007452783100391267,-0.0069631113373443245,0.004396656778858708,0,idle
0.09292490218949202,-0.014217706436149788,0.824800942877119,-0.0027090070682209686,0.01810226927894469,0.009839992050541462,0,idle
0.08735904824893609,0.001979635530358638,0.8119131992127856,-0.008935124556583332,0.0018928329506083788,-0.00069571212142908,0,idle
0.07957956903976918,-0.005480967364621499,0.819845000055775,-8.536785034350098e-06,-0.008749452203639683,-0.0063759488194183155,0,idle
0.09224140188920596,-0.013237142661287147,0.8323039011696673,0.007040039577640786,0.015863373107248044,-0.0014946157309938706,0,idle
0.10273902202455244,-0.004420694627017291,0.8295699591117305,-0.0011952334832460347,0.015562584417737486,-0.01529427683341158,0,idle
0.10359087931214492,0.007019047582420897,0.8095274556163411,0.022968571229350823,0.00683967387044626,0.003551784502847738,0,idle
0.09007402758027015,-0.00386828498095554,0.8180618845458925,-0.015646709335593836,-0.010151287484042081,0.011933662705993255,0,idle
0.07418830361588566,-0.0024151566276562546,0.8185207026059219,0.007161973786110586,0.00793223926037357,-0.005113496168916276,0,idle
0.08909188032376221,-0.002969962406393074,0.8266936001915333,-0.003600887846139932,0.017702639003326578,0.00013849148281123687,0,idle
